"","word","freq"
"3398","father",6
"3399","feat",6
"3400","feed",6
"3401","femininecollect",6
"3402","filled",6
"3403","fin",6
"3404","financial",6
"3405","fine",6
"3406","fitness",6
"3407","flashba",6
"3408","force",6
"3409","forever",6
"3410","freshmen",6
"3411","fuck",6
"3412","gas",6
"3413","gaza",6
"3414","genchuckyeager",6
"3415","generally",6
"3416","globeandmail",6
"3417","godisgift",6
"3418","godzmazter",6
"3419","gofundme",6
"3420","grind",6
"3421","guideline",6
"3422","guilty",6
"3423","gym",6
"3424","hall",6
"3425","hanging",6
"3426","harjitsajjan",6
"3427","healed",6
"3428","held",6
"3429","hewhohathears",6
"3430","hiking",6
"3431","hills",6
"3432","homeopathyplus",6
"3433","hopefully",6
"3434","hrw",6
"3435","humanrights",6
"3436","identify",6
"3437","identifying",6
"3438","ignorant",6
"3439","illuminate",6
"3440","improv",6
"3441","inc",6
"3442","increasing",6
"3443","indieauthor",6
"3444","infopei",6
"3445","inmates",6
"3446","inspirational",6
"3447","intro",6
"3448","invalidated",6
"3449","iraq",6
"3450","itslotuslain",6
"3451","jack",6
"3452","jcafesin",6
"3453","jeffreyyarbrou2",6
"3454","jimwebbusa",6
"3455","joined",6
"3456","journalists",6
"3457","judged",6
"3458","justification",6
"3459","kalkorff",6
"3460","karlcook666pt2",6
"3461","kathyburke",6
"3462","kept",6
"3463","larry",6
"3464","lasts",6
"3465","laws",6
"3466","legalizeit",6
"3467","lelenapeacock",6
"3468","leslie",6
"3469","letting",6
"3470","lilly",6
"3471","littlestepsth",6
"3472","lover",6
"3473","lucario",6
"3474","magazine",6
"3475","maine",6
"3476","manager",6
"3477","marjorystonemandouglashigh",6
"3478","marvel",6
"3479","marvelstudios",6
"3480","matthew",6
"3481","messed",6
"3482","michael",6
"3483","michellemunt",6
"3484","mile",6
"3485","mindful",6
"3486","momma",6
"3487","mondaymorning",6
"3488","mostlyathena",6
"3489","myalgice",6
"3490","namibucks",6
"3491","narcissistic",6
"3492","nawfside",6
"3493","negativity",6
"3494","newslet",6
"3495","newsmaxcovers",6
"3496","nhs",6
"3497","nice",6
"3498","norfolk",6
"3499","noticed",6
"3500","nursing",6
"3501","obamawhi",6
"3502","observer",6
"3503","oclslibrary",6
"3504","onedayatatime",6
"3505","organizations",6
"3506","outcome",6
"3507","outlaw",6
"3508","overwhelming",6
"3509","owe",6
"3510","paid",6
"3511","painting",6
"3512","panel",6
"3513","paperback",6
"3514","pappas",6
"3515","parenting",6
"3516","paulcombsart",6
"3517","peoples",6
"3518","percent",6
"3519","perhaps",6
"3520","period",6
"3521","personality",6
"3522","personalitydisorder",6
"3523","perspective",6
"3524","pharma",6
"3525","physicalpain",6
"3526","plot",6
"3527","poet",6
"3528","positivementalattitude",6
"3529","post-divorce",6
"3530","power-based",6
"3531","pray",6
"3532","praying",6
"3533","previous",6
"3534","proclaim",6
"3535","professional",6
"3536","professionals",6
"3537","provides",6
"3538","psychopaediahq",6
"3539","pt2",6
"3540","ptsdepidemic",6
"3541","ptsdusacamphope",6
"3542","publius4",6
"3543","quotes",6
"3544","radio",6
"3545","raises",6
"3546","rate",6
"3547","raw",6
"3548","recognizing",6
"3549","regular",6
"3550","regulate",6
"3551","relaxing",6
"3552","remembers",6
"3553","repay",6
"3554","repost",6
"3555","reposting",6
"3556","represented",6
"3557","resiliency",6
"3558","reverb",6
"3559","rewrote",6
"3560","river",6
"3561","rixiemary",6
"3562","rizajennyk",6
"3563","rjolly73",6
"3564","rowpacific2019",6
"3565","sample",6
"3566","saying",6
"3567","second",6
"3568","seeds",6
"3569","seemed",6
"3570","separate",6
"3571","settlement",6
"3572","severity",6
"3573","sexabuse",6
"3574","sexually",6
"3575","shadows",6
"3576","shared",6
"3577","shell",6
"3578","shit",6
"3579","shornetsawa",6
"3580","slightly",6
"3581","smilingwithmentalillness",6
"3582","socially",6
"3583","soulfulofwealth",6
"3584","sound",6
"3585","spd",6
"3586","speakerryan",6
"3587","staffed",6
"3588","stores",6
"3589","stressor-related",6
"3590","stronger",6
"3591","strongest",6
"3592","struck",6
"3593","stuartmccarthy",6
"3594","studavies1982",6
"3595","suicidecouncil",6
"3596","suicidepreven",6
"3597","sundaymorning",6
"3598","suppose",6
"3599","symptom",6
"3600","taken",6
"3601","tauma",6
"3602","technique",6
"3603","tematrust",6
"3604","terpenes",6
"3605","terrors",6
"3606","thehill",6
"3607","thelastmilehome",6
"3608","theripplepond",6
"3609","tirelessly",6
"3610","tonix",6
"3611","tragic",6
"3612","trained",6
"3613","traumarecoveryu",6
"3614","trigeminaln",6
"3615","tristrash",6
"3616","twcsl",6
"3617","ukcharityweek",6
"3618","unions",6
"3619","unityrun911",6
"3620","updated",6
"3621","usatoday",6
"3622","usnavy",6
"3623","valeriepallotta",6
"3624","valleys",6
"3625","veteranscrisisline",6
"3626","vetshelpingvets",6
"3627","vetsrallydc",6
"3628","videoalert",6
"3629","visib",6
"3630","voices4changerj",6
"3631","vote",6
"3632","wages",6
"3633","walkrun",6
"3634","walks",6
"3635","warriorcare",6
"3636","wrathbt",6
"3637","wsfca",6
"3638","yay",6
"3639","yeahocd",6
"3640","zachmakestracks",6
"3641","10-year",5
"3642","11alivenews",5
"3643","150",5
"3644","2001-2016",5
"3645","2014",5
"3646","22ad",5
"3647","2of5",5
"3648","5of5",5
"3649","800-273-8255",5
"3650","903whpc",5
"3651","abortion",5
"3652","abou",5
"3653","ace",5
"3654","actin",5
"3655","address",5
"3656","addresses",5
"3657","advocacy",5
"3658","afternoon",5
"3659","againdogsarefamily",5
"3660","ahead",5
"3661","air",5
"3662","alive",5
"3663","allows",5
"3664","alright",5
"3665","alsocreative",5
"3666","amber",5
"3667","ambien",5
"3668","amendment",5
"3669","amfe",5
"3670","amwri",5
"3671","analogy",5
"3672","analyses",5
"3673","andrea",5
"3674","animal",5
"3675","animalrescue",5
"3676","announcement",5
"3677","annual",5
"3678","answers",5
"3679","anthropomorphizing",5
"3680","antonio",5
"3681","anywhere",5
"3682","appear",5
"3683","appropriators",5
"3684","approve",5
"3685","ardmore",5
"3686","areas",5
"3687","arianna",5
"3688","armedforces",5
"3689","arrest",5
"3690","arts",5
"3691","assistanceziggy",5
"3692","attacks",5
"3693","auf",5
"3694","aunts",5
"3695","avalanche",5
"3696","backpacking",5
"3697","basket",5
"3698","bbciplayer",5
"3699","beat",5
"3700","becca",5
"3701","beer",5
"3702","began",5
"3703","ben",5
"3704","billy",5
"3705","bioscience",5
"3706","blocked",5
"3707","blogger",5
"3708","blogs",5
"3709","bluewalkpoconos",5
"3710","bomb",5
"3711","bookpromotion",5
"3712","borderline",5
"3713","box",5
"3714","brake",5
"3715","brings",5
"3716","brutality",5
"3717","buddies",5
"3718","bulimia",5
"3719","bullied",5
"3720","buyamerican",5
"3721","candid",5
"3722","cannonfyre12",5
"3723","cardiologytoday",5
"3724","cartoons",5
"3725","cbsmiami",5
"3726","cchrint",5
"3727","cdc1",5
"3728","challenging",5
"3729","channingstella",5
"3730","characters-the",5
"3731","charliemartell1",5
"3732","cheers",5
"3733","childhoods",5
"3734","childrensbooks",5
"3735","choice",5
"3736","clean",5
"3737","cleared",5
"3738","clic",5
"3739","cmalarchuk",5
"3740","cmfmag",5
"3741","cohen",5
"3742","cohenbioscience",5
"3743","colinhung",5
"3744","comicbooks",5
"3745","commissioned",5
"3746","comorbidities",5
"3747","compassionate",5
"3748","completely",5
"3749","conflict",5
"3750","confusing",5
"3751","contacted",5
"3752","contemplated",5
"3753","convers",5
"3754","conwyhub",5
"3755","counselor",5
"3756","countdown",5
"3757","cpftnhs",5
"3758","criminal",5
"3759","crying",5
"3760","cunderwooduk",5
"3761","cycle",5
"3762","cyfle",5
"3763","dal",5
"3764","dallas",5
"3765","dancing",5
"3766","dangerous",5
"3767","dbtptsd",5
"3768","debt",5
"3769","deepakattail",5
"3770","delltechworld",5
"3771","den",5
"3772","dental",5
"3773","department",5
"3774","depressionis",5
"3775","depressionisreal",5
"3776","der",5
"3777","detailed",5
"3778","developing",5
"3779","didwe",5
"3780","disabilityrights",5
"3781","disordera",5
"3782","distance",5
"3783","docloveslife",5
"3784","documentary",5
"3785","dogjoined",5
"3786","donateaphoto",5
"3787","doubt",5
"3788","dragonstageplay",5
"3789","dramatic",5
"3790","draw",5
"3791","dream",5
"3792","dreams",5
"3793","driven",5
"3794","driving",5
"3795","duaneallen",5
"3796","duke",5
"3797","dvt",5
"3798","dying",5
"3799","dyinginthestree",5
"3800","eating",5
"3801","edit",5
"3802","effectivenesss",5
"3803","eirinn",5
"3804","elow2k",5
"3805","email",5
"3806","embracing",5
"3807","emergencyservices",5
"3808","endstigma",5
"3809","endth",5
"3810","enlightenment",5
"3811","entrepreneurs",5
"3812","esp",5
"3813","estonia",5
"3814","etc",5
"3815","eurovison",5
"3816","example",5
"3817","exhibition",5
"3818","extended",5
"3819","eye",5
"3820","faith",5
"3821","featured",5
"3822","fedxjetmech",5
"3823","ffems",5
"3824","fights",5
"3825","figures",5
"3826","firechief",5
"3827","firehouse",5
"3828","fit",5
"3829","flight",5
"3830","flowers",5
"3831","fool",5
"3832","friday",5
"3833","friendly",5
"3834","fucking",5
"3835","gabrielle",5
"3836","gary",5
"3837","gift",5
"3838","giveawayalert",5
"3839","giveaways",5
"3840","govt",5
"3841","gr8",5
"3842","grab",5
"3843","grea",5
"3844","green",5
"3845","groundsman",5
"3846","hands",5
"3847","hav",5
"3848","hbot",5
"3849","heartache",5
"3850","helpasquaddie",5
"3851","herewe",5
"3852","heros",5
"3853","hikingwithdogs",5
"3854","hit",5
"3855","hon",5
"3856","honest",5
"3857","hoopla",5
"3858","hostages",5
"3859","housing",5
"3860","hpil",5
"3861","hype",5
"3862","iaffwfi",5
"3863","ianauthorpromo",5
"3864","icu",5
"3865","ideal",5
"3866","identity",5
"3867","idliketoforgetabout",5
"3868","ignored",5
"3869","imdbpro",5
"3870","imo",5
"3871","impairment",5
"3872","implemented",5
"3873","implications",5
"3874","impossible",5
"3875","incideent",5
"3876","indieauthors",5
"3877","indiesuccess",5
"3878","indoors",5
"3879","infected",5
"3880","infinitywar",5
"3881","infinitywars",5
"3882","infographic",5
"3883","inoh",5
"3884","insult",5
"3885","intelligent",5
"3886","interferes",5
"3887","isolation",5
"3888","israelcbd",5
"3889","israeli",5
"3890","itbut",5
"3891","itsoktonotbeok",5
"3892","iv3853",5
"3893","jamalarchuk",5
"3894","jdugudichi",5
"3895","jedfoundation",5
"3896","jessa",5
"3897","jessleeder",5
"3898","jonlubec",5
"3899","jonlubecky",5
"3900","jordansbrock",5
"3901","joshdcaplan",5
"3902","kals",5
"3903","kna-lo",5
"3904","knalo7",5
"3905","korner",5
"3906","ladies",5
"3907","lamotrigine",5
"3908","las",5
"3909","laughs",5
"3910","leap",5
"3911","led",5
"3912","lifecoach",5
"3913","lifelo",5
"3914","lisahaganlit",5
"3915","loci",5
"3916","longitudinal",5
"3917","los",5
"3918","lovers",5
"3919","lukerosiak",5
"3920","lvnancy",5
"3921","managing",5
"3922","mar",5
"3923","marathon",5
"3924","market",5
"3925","martinheinrich",5
"3926","maternalmhmatters",5
"3927","maximize",5
"3928","meaning",5
"3929","meehanascott",5
"3930","meetings",5
"3931","meghanmarkle",5
"3932","memoirs",5
"3933","mentalhealthinc",5
"3934","mentalhealthnow",5
"3935","mentalil",5
"3936","mention",5
"3937","methylome",5
"3938","militaryliteraturefestival",5
"3939","militaryrofrecovery",5
"3940","mill",5
"3941","mindawilson",5
"3942","minute",5
"3943","mit",5
"3944","moan2016",5
"3945","monstuhhh",5
"3946","monthly",5
"3947","moralinjury",5
"3948","mortals",5
"3949","mothersday2018",5
"3950","motivated",5
"3951","mrshhjones",5
"3952","msnbc",5
"3953","myajc",5
"3954","mybig",5
"3955","myfarewellnote",5
"3956","myforevermemory",5
"3957","nadel",5
"3958","naturalmedicine",5
"3959","navydoclifeline",5
"3960","nephew",5
"3961","neu",5
"3962","neuromend",5
"3963","newfoundland",5
"3964","newsweek",5
"3965","nhl",5
"3966","nicu",5
"3967","nobody",5
"3968","noticeable",5
"3969","numb",5
"3970","oakridgeboys",5
"3971","obama",5
"3972","offendmein3words",5
"3973","offering",5
"3974","officerscharlow",5
"3975","oneplanethealing",5
"3976","opinion",5
"3977","ordered",5
"3978","originalkg1",5
"3979","overdone",5
"3980","oxexppsy",5
"3981","paediatric",5
"3982","pai",5
"3983","paramedic",5
"3984","paramedprof",5
"3985","paranoia",5
"3986","passage",5
"3987","passing",5
"3988","pccaucuspei",5
"3989","peacenotwar",5
"3990","penguin",5
"3991","performa",5
"3992","picnic",5
"3993","pinkness",5
"3994","pixel",5
"3995","plain",5
"3996","platform",5
"3997","played",5
"3998","player",5
"3999","pleased",5
"4000","pokingholes",5
"4001","pol",5
"4002","policefitness",5
"4003","policeman",5
"4004","politicsandfun",5
"4005","popular",5
"4006","post-thrombotic",5
"4007","postnatalstress",5
"4008","postop",5
"4009","practitioners",5
"4010","preppersguide",5
"4011","prescriptions",5
"4012","pressure",5
"4013","pri",5
"4014","princeharry",5
"4015","printing",5
"4016","prior",5
"4017","programming",5
"4018","promotion",5
"4019","psychannals",5
"4020","ptsdpoetry",5
"4021","ptsdtrust",5
"4022","ptsio",5
"4023","publication",5
"4024","purpose",5
"4025","qld",5
"4026","rafmuseum",5
"4027","ragnarfhgalt",5
"4028","readingisourpas",5
"4029","reclaiming",5
"4030","record",5
"4031","recreational",5
"4032","recruit",5
"4033","redgeekmusings",5
"4034","regrann",5
"4035","rejected",5
"4036","relieve",5
"4037","remembereveryonedeployed",5
"4038","rememberourtroops",5
"4039","remind",5
"4040","reminds",5
"4041","remove",5
"4042","removed",5
"4043","removingchains",5
"4044","renew",5
"4045","renoe",5
"4046","replujangrisham",5
"4047","reply",5
"4048","repmcsally",5
"4049","reptilian",5
"4050","resistn0w",5
"4051","retirement",5
"4052","retweeting",5
"4053","rhaglen",5
"4054","ribbon",5
"4055","richardstack",5
"4056","ring",5
"4057","rnrmaryland",5
"4058","robby12692",5
"4059","roll",5
"4060","romanchika3580",5
"4061","royalairforc",5
"4062","ryan11alive",5
"4063","s4c",5
"4064","sativa",5
"4065","saveyourbrain",5
"4066","sbs",5
"4067","scam",5
"4068","scare",5
"4069","scbwi",5
"4070","scope",5
"4071","scotlandmedia",5
"4072","scpdiv12",5
"4073","scream",5
"4074","self-identity",5
"4075","selfdefense",5
"4076","senate",5
"4077","senior",5
"4078","sensory",5
"4079","servicemen",5
"4080","seventhe",5
"4081","sex",5
"4082","sheara46",5
"4083","sheldon9425",5
"4084","shoe",5
"4085","shortstories",5
"4086","shot",5
"4087","skip",5
"4088","sleepless",5
"4089","smash",5
"4090","soar",5
"4091","soldieronaust",5
"4092","souls",5
"4093","spain",5
"4094","spend",5
"4095","sponsor",5
"4096","spreadtheword",5
"4097","spreaker",5
"4098","stalking",5
"4099","stephens",5
"4100","stereo",5
"4101","steve",5
"4102","store",5
"4103","struggled",5
"4104","successful",5
"4105","suddenly",5
"4106","surveillance",5
"4107","susanwa01612784",5
"4108","susceptibility",5
"4109","sweetcher62",5
"4110","swinging",5
"4111","symbols",5
"4112","tackling",5
"4113","targets",5
"4114","telep",5
"4115","telling",5
"4116","ten",5
"4117","terrible",5
"4118","tgif",5
"4119","theconversation",5
"4120","thegoodnatureco",5
"4121","theopaphitis",5
"4122","thetuesdayburn",5
"4123","thewarzone",5
"4124","thingspeoplehavesaidaboutmymentalillness",5
"4125","thriller",5
"4126","thursdaymusic",5
"4127","tikunolamusa",5
"4128","timbeshara",5
"4129","timeline",5
"4130","todd",5
"4131","todo",5
"4132","torch",5
"4133","torture",5
"4134","toward",5
"4135","town",5
"4136","trailer",5
"4137","train",5
"4138","traumaresponse",5
"4139","traumatization",5
"4140","treasurelives",5
"4141","trinity8mm",5
"4142","trouble",5
"4143","tru",5
"4144","turbulen",5
"4145","uks",5
"4146","unbounders",5
"4147","uncles",5
"4148","und",5
"4149","union",5
"4150","unisaradio",5
"4151","unitedmobility7",5
"4152","unityrun",5
"4153","universitytalkspace",5
"4154","unmaskptsd",5
"4155","unwell",5
"4156","upmhpm",5
"4157","upon",5
"4158","users",5
"4159","usually",5
"4160","van",5
"4161","vanierinstitute",5
"4162","venge",5
"4163","vete",5
"4164","veteranmentalhealth",5
"4165","veteranscp",5
"4166","vetrun180",5
"4167","vetsleaf",5
"4168","victory",5
"4169","violent",5
"4170","virginia",5
"4171","vrptsd",5
"4172","vte",5
"4173","vulnerable",5
"4174","walkyourtalk",5
"4175","wareflo",5
"4176","wat",5
"4177","water",5
"4178","weigh",5
"4179","wifes",5
"4180","wih2014inc",5
"4181","wiltonpark",5
"4182","winnovative",5
"4183","wives",5
"4184","wmfeorlando",5
"4185","wmy",5
"4186","woundwa",5
"4187","wtpatty",5
"4188","wylio",5
"4189","yep",5
"4190","youmeandptsd",5
"4191","yswck",5
"4192","zero",5
"4193","06va",4
"4194","0811troy",4
"4195","1-2",4
"4196","100k",4
"4197","100servcondisabled",4
"4198","121dealbreakers",4
"4199","14thstarbrewing",4
"4200","16kg",4
"4201","1800",4
"4202","1871",4
"4203","1998-2009",4
"4204","1hr",4
"4205","2-person",4
"4206","2016",4
"4207","22toomany",4
"4208","3of5",4
"4209","3pwrr",4
"4210","4drivincrab",4
"4211","523",4
"4212","56madjack",4
"4213","65roses",4
"4214","abonniere",4
"4215","abuseisab",4
"4216","abuser",4
"4217","abusiverelationship",4
"4218","acapella",4
"4219","acceptance",4
"4220","accepted",4
"4221","accurately",4
"4222","added",4
"4223","adderexin",4
"4224","adi",4
"4225","adjusted",4
"4226","adopdontshop",4
"4227","adoptee",4
"4228","adv",4
"4229","adverse",4
"4230","advocating",4
"4231","afcc",4
"4232","agagner10",4
"4233","aidenzdad",4
"4234","airport",4
"4235","aka",4
"4236","albert",4
"4237","alcoholicparents",4
"4238","allangbmac277",4
"4239","allevin18",4
"4240","alpolitics",4
"4241","alternative",4
"4242","ambulance",4
"4243","ambushed",4
"4244","amwrit",4
"4245","andrerucker51",4
"4246","andygar752",4
"4247","angel",4
"4248","animalr",4
"4249","animals",4
"4250","anonymous",4
"4251","aoiferocksitout",4
"4252","apbc873",4
"4253","apgsmom",4
"4254","apollo",4
"4255","app",4
"4256","applied",4
"4257","area",4
"4258","artl7",4
"4259","arttherapy",4
"4260","ashley",4
"4261","aspireoxford",4
"4262","attacked",4
"4263","attempted",4
"4264","attributable",4
"4265","audible",4
"4266","aumentalhealth",4
"4267","authored",4
"4268","awmurrison",4
"4269","backs",4
"4270","bank",4
"4271","bannerite",4
"4272","barkarita",4
"4273","barz",4
"4274","basic",4
"4275","basis",4
"4276","battlebuddies",4
"4277","bbcdp",4
"4278","beardb",4
"4279","bedrijf",4
"4280","beka",4
"4281","bel",4
"4282","belskie",4
"4283","berzinskym",4
"4284","besmartgethelp",4
"4285","bette",4
"4286","betterbirths",4
"4287","beware",4
"4288","bills",4
"4289","binge",4
"4290","bipo",4
"4291","birt",4
"4292","birthday",4
"4293","blood",4
"4294","bloody",4
"4295","bois",4
"4296","bombing",4
"4297","born",4
"4298","bow",4
"4299","bowwowpoodle",4
"4300","branch",4
"4301","breakthestigma",4
"4302","breathing",4
"4303","breezygang",4
"4304","brein",4
"4305","brexit",4
"4306","brmacjr",4
"4307","buddycheckwednesday",4
"4308","building",4
"4309","bullyinglte",4
"4310","burkle",4
"4311","burning",4
"4312","burnout",4
"4313","bus",4
"4314","butter",4
"4315","campaigns",4
"4316","cancerwarriord",4
"4317","cannabiscup",4
"4318","cannabiscures",4
"4319","cannabisoil",4
"4320","cannahealthmag",4
"4321","capitalize",4
"4322","captivity",4
"4323","carolinemcook1",4
"4324","cases",4
"4325","cast",4
"4326","casually",4
"4327","cats",4
"4328","catsoftwitter",4
"4329","causing",4
"4330","cav",4
"4331","cbt",4
"4332","cebak",4
"4333","centers",4
"4334","ceo",4
"4335","certuk",4
"4336","cfo",4
"4337","chaos",4
"4338","charged",4
"4339","charissemarie",4
"4340","charitysane",4
"4341","cheek",4
"4342","chholte",4
"4343","childrensmentalhealthawarenessday",4
"4344","chrisellerby",4
"4345","chronicles",4
"4346","cidpneurodegenerative",4
"4347","civil",4
"4348","clinicaltrial",4
"4349","clinten",4
"4350","clip",4
"4351","cloudn9nesyrup",4
"4352","cluents",4
"4353","coaching",4
"4354","combat-re",4
"4355","combination",4
"4356","comic",4
"4357","commit",4
"4358","companies",4
"4359","compliant",4
"4360","compliled",4
"4361","concern",4
"4362","concussion",4
"4363","congsynopsis",4
"4364","connected",4
"4365","connections",4
"4366","consultation",4
"4367","copingskills",4
"4368","cora",4
"4369","corrections",4
"4370","cost",4
"4371","couples",4
"4372","covering",4
"4373","craigjbryan",4
"4374","cramps",4
"4375","crappy",4
"4376","crave",4
"4377","creates",4
"4378","creativity",4
"4379","crippling",4
"4380","crisism",4
"4381","crtc",4
"4382","crtceng",4
"4383","crtchearings",4
"4384","cumbriaoldrural",4
"4385","damage",4
"4386","dan",4
"4387","dans",4
"4388","dantesmums",4
"4389","darthpingu",4
"4390","dating",4
"4391","deals",4
"4392","deanjc420",4
"4393","deaths",4
"4394","debbieaaldrich",4
"4395","debilitation",4
"4396","decision",4
"4397","defensive",4
"4398","dellemcjapan",4
"4399","denies",4
"4400","dentist",4
"4401","depressionhasnoface",4
"4402","describe",4
"4403","deservesbetter",4
"4404","design",4
"4405","det",4
"4406","detachment",4
"4407","detainee",4
"4408","dianemo24012416",4
"4409","dich",4
"4410","diffe",4
"4411","difficulties",4
"4412","discharges",4
"4413","discredit",4
"4414","disturbo",4
"4415","ditto",4
"4416","div",4
"4417","dogsand",4
"4418","dogsdogsarefamily",4
"4419","dollytheis",4
"4420","donaldusmc21yrs",4
"4421","donmontalvo",4
"4422","dontgiveup",4
"4423","download",4
"4424","drama",4
"4425","drbakerphd",4
"4426","drdavidaustern",4
"4427","drmilmed",4
"4428","dropped",4
"4429","dunthergarden",4
"4430","dwp",4
"4431","eal",4
"4432","earned",4
"4433","eccleshillutdfc",4
"4434","editor",4
"4435","edwasp",4
"4436","een",4
"4437","eenvandaag",4
"4438","effe",4
"4439","ejazk",4
"4440","elaineyvette1",4
"4441","elena",4
"4442","elmonndo",4
"4443","elsewhere",4
"4444","emails",4
"4445","emergencyservice",4
"4446","empower",4
"4447","empowerment",4
"4448","emt",4
"4449","ending",4
"4450","endthedrugwar",4
"4451","engaging",4
"4452","enterpris",4
"4453","enthousiasme",4
"4454","epilepsyawareness",4
"4455","equipped",4
"4456","erikkrikke",4
"4457","erwartet",4
"4458","escaped",4
"4459","everydayjust",4
"4460","exacerbate",4
"4461","expedition",4
"4462","explaining",4
"4463","exploring",4
"4464","extreme",4
"4465","faces",4
"4466","failed",4
"4467","fam",4
"4468","familyviolence",4
"4469","fancy",4
"4470","fantasy",4
"4471","featuring",4
"4472","ffslivingwith",4
"4473","field",4
"4474","figure",4
"4475","file",4
"4476","findthecures",4
"4477","finished",4
"4478","fires",4
"4479","firey",4
"4480","fit4dutyethics",4
"4481","fixesevidence",4
"4482","flag",4
"4483","flash",4
"4484","flip",4
"4485","folge",4
"4486","football",4
"4487","fostercare",4
"4488","fragmentation",4
"4489","frederick",4
"4490","functioning",4
"4491","fundraiser",4
"4492","gagner",4
"4493","gaia",4
"4494","gatorgirl675122",4
"4495","gberardelli",4
"4496","gendonbolduc",4
"4497","generalized",4
"4498","genetic",4
"4499","gently",4
"4500","gilien2018",4
"4501","godling",4
"4502","gofrie",4
"4503","gotten",4
"4504","grade",4
"4505","grils",4
"4506","grossman",4
"4507","guided",4
"4508","guidelines",4
"4509","harmful",4
"4510","harrietghost",4
"4511","harvestthegood",4
"4512","hcsm",4
"4513","headache",4
"4514","heading",4
"4515","healingsoundstx",4
"4516","healthdogsoftwitter",4
"4517","heatherkellyphd",4
"4518","heavy",4
"4519","helplessness",4
"4520","helptheydeserve",4
"4521","hgmackinnon",4
"4522","hip",4
"4523","holidays",4
"4524","honden",4
"4525","hooah",4
"4526","hood",4
"4527","horrific",4
"4528","horses",4
"4529","hospi",4
"4530","hospice",4
"4531","hostage",4
"4532","hotlines",4
"4533","humane",4
"4534","hume",4
"4535","hunter",4
"4536","huntuhhhhhhh",4
"4537","hurting",4
"4538","iaffcanada",4
"4539","ianauthorsbooks",4
"4540","ianjpereira",4
"4541","icyannl",4
"4542","identified",4
"4543","igotyourback911",4
"4544","image",4
"4545","incarcerated",4
"4546","incendiesottawa",4
"4547","incest",4
"4548","inches",4
"4549","includes",4
"4550","indiana",4
"4551","indica",4
"4552","inducing",4
"4553","informative",4
"4554","inifnitywar",4
"4555","instagram",4
"4556","instructeurs",4
"4557","insulted",4
"4558","intended",4
"4559","intense",4
"4560","intermittently",4
"4561","intervention",4
"4562","introvert",4
"4563","intrusions",4
"4564","invading",4
"4565","iraqafghan",4
"4566","isendyouhope",4
"4567","isolating",4
"4568","jackiecook2",4
"4569","jacquiemcgeoch6",4
"4570","james",4
"4571","jamesbowmanr",4
"4572","jamielarsh",4
"4573","janemiami",4
"4574","jaredmeeker239",4
"4575","jenjsheffield1",4
"4576","jeronica",4
"4577","jhawkfire",4
"4578","jimmyreynolds",4
"4579","jlwilding",4
"4580","jmbergie",4
"4581","joevargas",4
"4582","johnny",4
"4583","johnson",4
"4584","jonas",4
"4585","josh",4
"4586","josiekoch14",4
"4587","journalist",4
"4588","jughead",4
"4589","julie",4
"4590","juror",4
"4591","jurors",4
"4592","justintrudeau",4
"4593","justlisten",4
"4594","kansas",4
"4595","kayjemusic",4
"4596","keepamericagreat",4
"4597","keepfighting",4
"4598","keeptalk",4
"4599","kernunited",4
"4600","kerrificonline",4
"4601","kick",4
"4602","kid",4
"4603","kliman",4
"4604","knittle",4
"4605","knowledge",4
"4606","korean",4
"4607","kraniet",4
"4608","krossat",4
"4609","ksnavman75",4
"4610","ktennews",4
"4611","kwolfmastery",4
"4612","land",4
"4613","landscapes",4
"4614","larsondeana",4
"4615","laughs4thetroop",4
"4616","lawrenceeikswe1",4
"4617","laying",4
"4618","leaders",4
"4619","leeds",4
"4620","leg",4
"4621","legalizing",4
"4622","legally",4
"4623","lessons",4
"4624","levels",4
"4625","lewisonleadership",4
"4626","lifestyle",4
"4627","likening",4
"4628","listed",4
"4629","listened",4
"4630","livet",4
"4631","livingwater77",4
"4632","lmaoinfla",4
"4633","lmbrowningpoet",4
"4634","log",4
"4635","lol",4
"4636","lololupus",4
"4637","loloscakeaway",4
"4638","lolznina",4
"4639","loopi",4
"4640","losing",4
"4641","lourack1",4
"4642","lov",4
"4643","lovelies",4
"4644","lower",4
"4645","lowering",4
"4646","lrbitisnot",4
"4647","lunch",4
"4648","lynnemalcolm",4
"4649","majesticmacarons",4
"4650","mariannemesser8",4
"4651","mass",4
"4652","massage",4
"4653","mates",4
"4654","mbpoli",4
"4655","mcwilliamhrto",4
"4656","meaganstrong",4
"4657","medavie",4
"4658","mefloqu",4
"4659","mehr",4
"4660","melanie36427738",4
"4661","mentalhealthrelay",4
"4662","mentali",4
"4663","mentoring",4
"4664","messages",4
"4665","metallimplantat",4
"4666","mew14world",4
"4667","mhaw2018",4
"4668","miabeck13",4
"4669","mickymcgregor",4
"4670","miltonon",4
"4671","min4medmj",4
"4672","mindshareamber",4
"4673","minit",4
"4674","missdbpd",4
"4675","mixed",4
"4676","mj4y",4
"4677","mondays",4
"4678","monstuhhhh",4
"4679","monthsandarianna",4
"4680","morals",4
"4681","morganeight",4
"4682","mortal",4
"4683","moth710radio",4
"4684","mothersdayweekend",4
"4685","motivation",4
"4686","mps",4
"4687","muireannirish",4
"4688","multicarehealth",4
"4689","multidisciplinary",4
"4690","mum",4
"4691","museumoflondon",4
"4692","myth",4
"4693","mzgreenjeans1",4
